Sector,Company Name,Industry,Symbol,Series,ISIN Code,NSE Symbol,Last Fetch,Live NIFTY LTP,Daily,Weekly,1M,3M,6M,YTD,Nifty Index 3M % Change,Stock Relative Strength vs Nifty,RS History,10D RS Change,Highest RS,Lowest RS,Average RS,RS Momentum Score,Consistency,RS Data Days,Volume History,Today Volume,10D Average Volume,Volume Ratio,Volume Change %,Upstox Instrument Key,Data Date,LTP,Return Calculation Price,Previous Close,LTP Change %,LTP Volume,LTP Last Traded Qty,LTP Fetch Time,Status
nifty200,SRF Ltd.,Chemicals,SRF,EQ,INE647A01010,,2026-09-26T17:05:51+05:30,,0.244692,1.11465,-1.664731,-4.679701,6.209492,,-3.364827,-1.314874,"[{'date': '2026-09-11', 'rs': -6.841269, 'volume': 288552}, {'date': '2026-09-15', 'rs': -6.895849, 'volume': 149986}, {'date': '2026-09-16', 'rs': -4.726964, 'volume': 159810}, {'date': '2026-09-17', 'rs': -2.465146, 'volume': 796952}, {'date': '2026-09-18', 'rs': -4.52303, 'volume': 401209}, {'date': '2026-09-21', 'rs': -3.784755, 'volume': 103302}, {'date': '2026-09-22', 'rs': -5.171459, 'volume': 69512}, {'date': '2026-09-23', 'rs': -5.409395, 'volume': 73197}, {'date': '2026-09-24', 'rs': -3.157849, 'volume': 110060}, {'date': '2026-09-25', 'rs': -1.314874, 'volume': 105615}]",5.526395,-1.314874,-6.895849,-4.429059,3.460206,5.0,10.0,"[{'date': '2026-09-11', 'rs': -6.841269, 'volume': 288552}, {'date': '2026-09-15', 'rs': -6.895849, 'volume': 149986}, {'date': '2026-09-16', 'rs': -4.726964, 'volume': 159810}, {'date': '2026-09-17', 'rs': -2.465146, 'volume': 796952}, {'date': '2026-09-18', 'rs': -4.52303, 'volume': 401209}, {'date': '2026-09-21', 'rs': -3.784755, 'volume': 103302}, {'date': '2026-09-22', 'rs': -5.171459, 'volume': 69512}, {'date': '2026-09-23', 'rs': -5.409395, 'volume': 73197}, {'date': '2026-09-24', 'rs': -3.157849, 'volume': 110060}, {'date': '2026-09-25', 'rs': -1.314874, 'volume': 105615}]",105615.0,239175.555556,0.441579,-55.842059,NSE_EQ|INE647A01010,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
niftychemicals,SRF Ltd.,Chemicals,SRF,EQ,INE647A01010,,2026-09-26T17:05:51+05:30,,0.244692,1.11465,-1.664731,-4.679701,6.209492,,-3.364827,-1.314874,"[{'date': '2026-09-11', 'rs': -6.841269, 'volume': 288552}, {'date': '2026-09-15', 'rs': -6.895849, 'volume': 149986}, {'date': '2026-09-16', 'rs': -4.726964, 'volume': 159810}, {'date': '2026-09-17', 'rs': -2.465146, 'volume': 796952}, {'date': '2026-09-18', 'rs': -4.52303, 'volume': 401209}, {'date': '2026-09-21', 'rs': -3.784755, 'volume': 103302}, {'date': '2026-09-22', 'rs': -5.171459, 'volume': 69512}, {'date': '2026-09-23', 'rs': -5.409395, 'volume': 73197}, {'date': '2026-09-24', 'rs': -3.157849, 'volume': 110060}, {'date': '2026-09-25', 'rs': -1.314874, 'volume': 105615}]",5.526395,-1.314874,-6.895849,-4.429059,3.460206,5.0,10.0,"[{'date': '2026-09-11', 'rs': -6.841269, 'volume': 288552}, {'date': '2026-09-15', 'rs': -6.895849, 'volume': 149986}, {'date': '2026-09-16', 'rs': -4.726964, 'volume': 159810}, {'date': '2026-09-17', 'rs': -2.465146, 'volume': 796952}, {'date': '2026-09-18', 'rs': -4.52303, 'volume': 401209}, {'date': '2026-09-21', 'rs': -3.784755, 'volume': 103302}, {'date': '2026-09-22', 'rs': -5.171459, 'volume': 69512}, {'date': '2026-09-23', 'rs': -5.409395, 'volume': 73197}, {'date': '2026-09-24', 'rs': -3.157849, 'volume': 110060}, {'date': '2026-09-25', 'rs': -1.314874, 'volume': 105615}]",105615.0,239175.555556,0.441579,-55.842059,NSE_EQ|INE647A01010,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
niftylargemidcap250,SRF Ltd.,Chemicals,SRF,EQ,INE647A01010,,2026-09-26T17:05:51+05:30,,0.244692,1.11465,-1.664731,-4.679701,6.209492,,-3.364827,-1.314874,"[{'date': '2026-09-11', 'rs': -6.841269, 'volume': 288552}, {'date': '2026-09-15', 'rs': -6.895849, 'volume': 149986}, {'date': '2026-09-16', 'rs': -4.726964, 'volume': 159810}, {'date': '2026-09-17', 'rs': -2.465146, 'volume': 796952}, {'date': '2026-09-18', 'rs': -4.52303, 'volume': 401209}, {'date': '2026-09-21', 'rs': -3.784755, 'volume': 103302}, {'date': '2026-09-22', 'rs': -5.171459, 'volume': 69512}, {'date': '2026-09-23', 'rs': -5.409395, 'volume': 73197}, {'date': '2026-09-24', 'rs': -3.157849, 'volume': 110060}, {'date': '2026-09-25', 'rs': -1.314874, 'volume': 105615}]",5.526395,-1.314874,-6.895849,-4.429059,3.460206,5.0,10.0,"[{'date': '2026-09-11', 'rs': -6.841269, 'volume': 288552}, {'date': '2026-09-15', 'rs': -6.895849, 'volume': 149986}, {'date': '2026-09-16', 'rs': -4.726964, 'volume': 159810}, {'date': '2026-09-17', 'rs': -2.465146, 'volume': 796952}, {'date': '2026-09-18', 'rs': -4.52303, 'volume': 401209}, {'date': '2026-09-21', 'rs': -3.784755, 'volume': 103302}, {'date': '2026-09-22', 'rs': -5.171459, 'volume': 69512}, {'date': '2026-09-23', 'rs': -5.409395, 'volume': 73197}, {'date': '2026-09-24', 'rs': -3.157849, 'volume': 110060}, {'date': '2026-09-25', 'rs': -1.314874, 'volume': 105615}]",105615.0,239175.555556,0.441579,-55.842059,NSE_EQ|INE647A01010,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
niftyevnewageautomotive,Ola Electric Mobility Ltd.,Automobile and Auto Components,OLAELEC,EQ,INE0LXG01040,,2026-09-26T17:05:51+05:30,,-9.501411,5.743336,1.263158,-4.7053,65.008576,,-3.364827,-1.340472,"[{'date': '2026-09-11', 'rs': -10.736527, 'volume': 48676576}, {'date': '2026-09-15', 'rs': -8.072948, 'volume': 60999122}, {'date': '2026-09-16', 'rs': -9.121355, 'volume': 42359603}, {'date': '2026-09-17', 'rs': -9.251103, 'volume': 43408200}, {'date': '2026-09-18', 'rs': -11.093421, 'volume': 48738061}, {'date': '2026-09-21', 'rs': -10.125208, 'volume': 32915914}, {'date': '2026-09-22', 'rs': -11.330058, 'volume': 73804321}, {'date': '2026-09-23', 'rs': -0.618301, 'volume': 390177989}, {'date': '2026-09-24', 'rs': 5.849941, 'volume': 376053325}, {'date': '2026-09-25', 'rs': -1.340472, 'volume': 194568434}]",9.396055,5.849941,-11.330058,-6.583945,5.826081,4.0,10.0,"[{'date': '2026-09-11', 'rs': -10.736527, 'volume': 48676576}, {'date': '2026-09-15', 'rs': -8.072948, 'volume': 60999122}, {'date': '2026-09-16', 'rs': -9.121355, 'volume': 42359603}, {'date': '2026-09-17', 'rs': -9.251103, 'volume': 43408200}, {'date': '2026-09-18', 'rs': -11.093421, 'volume': 48738061}, {'date': '2026-09-21', 'rs': -10.125208, 'volume': 32915914}, {'date': '2026-09-22', 'rs': -11.330058, 'volume': 73804321}, {'date': '2026-09-23', 'rs': -0.618301, 'volume': 390177989}, {'date': '2026-09-24', 'rs': 5.849941, 'volume': 376053325}, {'date': '2026-09-25', 'rs': -1.340472, 'volume': 194568434}]",194568434.0,124125901.222222,1.567509,56.750873,NSE_EQ|INE0LXG01040,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
nifty500,Ola Electric Mobility Ltd.,Automobile and Auto Components,OLAELEC,EQ,INE0LXG01040,,2026-09-26T17:05:51+05:30,,-9.501411,5.743336,1.263158,-4.7053,65.008576,,-3.364827,-1.340472,"[{'date': '2026-09-11', 'rs': -10.736527, 'volume': 48676576}, {'date': '2026-09-15', 'rs': -8.072948, 'volume': 60999122}, {'date': '2026-09-16', 'rs': -9.121355, 'volume': 42359603}, {'date': '2026-09-17', 'rs': -9.251103, 'volume': 43408200}, {'date': '2026-09-18', 'rs': -11.093421, 'volume': 48738061}, {'date': '2026-09-21', 'rs': -10.125208, 'volume': 32915914}, {'date': '2026-09-22', 'rs': -11.330058, 'volume': 73804321}, {'date': '2026-09-23', 'rs': -0.618301, 'volume': 390177989}, {'date': '2026-09-24', 'rs': 5.849941, 'volume': 376053325}, {'date': '2026-09-25', 'rs': -1.340472, 'volume': 194568434}]",9.396055,5.849941,-11.330058,-6.583945,5.826081,4.0,10.0,"[{'date': '2026-09-11', 'rs': -10.736527, 'volume': 48676576}, {'date': '2026-09-15', 'rs': -8.072948, 'volume': 60999122}, {'date': '2026-09-16', 'rs': -9.121355, 'volume': 42359603}, {'date': '2026-09-17', 'rs': -9.251103, 'volume': 43408200}, {'date': '2026-09-18', 'rs': -11.093421, 'volume': 48738061}, {'date': '2026-09-21', 'rs': -10.125208, 'volume': 32915914}, {'date': '2026-09-22', 'rs': -11.330058, 'volume': 73804321}, {'date': '2026-09-23', 'rs': -0.618301, 'volume': 390177989}, {'date': '2026-09-24', 'rs': 5.849941, 'volume': 376053325}, {'date': '2026-09-25', 'rs': -1.340472, 'volume': 194568434}]",194568434.0,124125901.222222,1.567509,56.750873,NSE_EQ|INE0LXG01040,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
nifty500,Emami Ltd.,Fast Moving Consumer Goods,EMAMILTD,EQ,INE548C01032,,2026-09-26T17:05:51+05:30,,-0.320102,5.645271,-3.038984,-4.724024,-3.099328,,-3.364827,-1.359197,"[{'date': '2026-09-11', 'rs': -6.405734, 'volume': 801488}, {'date': '2026-09-15', 'rs': -2.981089, 'volume': 2883728}, {'date': '2026-09-16', 'rs': -4.105396, 'volume': 1443979}, {'date': '2026-09-17', 'rs': -2.344026, 'volume': 9467997}, {'date': '2026-09-18', 'rs': -8.118399, 'volume': 3703471}, {'date': '2026-09-21', 'rs': -3.583594, 'volume': 1621062}, {'date': '2026-09-22', 'rs': -0.725591, 'volume': 1848450}, {'date': '2026-09-23', 'rs': -0.689397, 'volume': 4467324}, {'date': '2026-09-24', 'rs': 2.502563, 'volume': 1756668}, {'date': '2026-09-25', 'rs': -1.359197, 'volume': 2020121}]",5.046537,2.502563,-8.118399,-2.780986,1.579766,6.0,10.0,"[{'date': '2026-09-11', 'rs': -6.405734, 'volume': 801488}, {'date': '2026-09-15', 'rs': -2.981089, 'volume': 2883728}, {'date': '2026-09-16', 'rs': -4.105396, 'volume': 1443979}, {'date': '2026-09-17', 'rs': -2.344026, 'volume': 9467997}, {'date': '2026-09-18', 'rs': -8.118399, 'volume': 3703471}, {'date': '2026-09-21', 'rs': -3.583594, 'volume': 1621062}, {'date': '2026-09-22', 'rs': -0.725591, 'volume': 1848450}, {'date': '2026-09-23', 'rs': -0.689397, 'volume': 4467324}, {'date': '2026-09-24', 'rs': 2.502563, 'volume': 1756668}, {'date': '2026-09-25', 'rs': -1.359197, 'volume': 2020121}]",2020121.0,3110463.0,0.64946,-35.05401,NSE_EQ|INE548C01032,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
niftyfmcg,Emami Ltd.,Fast Moving Consumer Goods,EMAMILTD,EQ,INE548C01032,,2026-09-26T17:05:51+05:30,,-0.320102,5.645271,-3.038984,-4.724024,-3.099328,,-3.364827,-1.359197,"[{'date': '2026-09-11', 'rs': -6.405734, 'volume': 801488}, {'date': '2026-09-15', 'rs': -2.981089, 'volume': 2883728}, {'date': '2026-09-16', 'rs': -4.105396, 'volume': 1443979}, {'date': '2026-09-17', 'rs': -2.344026, 'volume': 9467997}, {'date': '2026-09-18', 'rs': -8.118399, 'volume': 3703471}, {'date': '2026-09-21', 'rs': -3.583594, 'volume': 1621062}, {'date': '2026-09-22', 'rs': -0.725591, 'volume': 1848450}, {'date': '2026-09-23', 'rs': -0.689397, 'volume': 4467324}, {'date': '2026-09-24', 'rs': 2.502563, 'volume': 1756668}, {'date': '2026-09-25', 'rs': -1.359197, 'volume': 2020121}]",5.046537,2.502563,-8.118399,-2.780986,1.579766,6.0,10.0,"[{'date': '2026-09-11', 'rs': -6.405734, 'volume': 801488}, {'date': '2026-09-15', 'rs': -2.981089, 'volume': 2883728}, {'date': '2026-09-16', 'rs': -4.105396, 'volume': 1443979}, {'date': '2026-09-17', 'rs': -2.344026, 'volume': 9467997}, {'date': '2026-09-18', 'rs': -8.118399, 'volume': 3703471}, {'date': '2026-09-21', 'rs': -3.583594, 'volume': 1621062}, {'date': '2026-09-22', 'rs': -0.725591, 'volume': 1848450}, {'date': '2026-09-23', 'rs': -0.689397, 'volume': 4467324}, {'date': '2026-09-24', 'rs': 2.502563, 'volume': 1756668}, {'date': '2026-09-25', 'rs': -1.359197, 'volume': 2020121}]",2020121.0,3110463.0,0.64946,-35.05401,NSE_EQ|INE548C01032,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
Nifty India Internet Index,Thomas Cook (India) Ltd.,Consumer Services,THOMASCOOK,EQ,INE332A01027,,2026-09-26T17:05:51+05:30,,-0.480908,-2.423614,-6.539608,-4.758837,10.580314,,-3.364827,-1.394009,"[{'date': '2026-09-11', 'rs': 1.984497, 'volume': 462603}, {'date': '2026-09-15', 'rs': -0.516097, 'volume': 989497}, {'date': '2026-09-16', 'rs': -4.709646, 'volume': 653944}, {'date': '2026-09-17', 'rs': -7.55999, 'volume': 332746}, {'date': '2026-09-18', 'rs': -2.205678, 'volume': 997099}, {'date': '2026-09-21', 'rs': -5.891996, 'volume': 409652}, {'date': '2026-09-22', 'rs': -4.272335, 'volume': 359934}, {'date': '2026-09-23', 'rs': -2.017244, 'volume': 237088}, {'date': '2026-09-24', 'rs': -2.625911, 'volume': 403771}, {'date': '2026-09-25', 'rs': -1.394009, 'volume': 209188}]",-3.378506,1.984497,-7.55999,-2.920841,1.69648,4.0,10.0,"[{'date': '2026-09-11', 'rs': 1.984497, 'volume': 462603}, {'date': '2026-09-15', 'rs': -0.516097, 'volume': 989497}, {'date': '2026-09-16', 'rs': -4.709646, 'volume': 653944}, {'date': '2026-09-17', 'rs': -7.55999, 'volume': 332746}, {'date': '2026-09-18', 'rs': -2.205678, 'volume': 997099}, {'date': '2026-09-21', 'rs': -5.891996, 'volume': 409652}, {'date': '2026-09-22', 'rs': -4.272335, 'volume': 359934}, {'date': '2026-09-23', 'rs': -2.017244, 'volume': 237088}, {'date': '2026-09-24', 'rs': -2.625911, 'volume': 403771}, {'date': '2026-09-25', 'rs': -1.394009, 'volume': 209188}]",209188.0,538481.555556,0.388478,-61.152244,NSE_EQ|INE332A01027,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
nifty500,Apollo Tyres Ltd.,Automobile and Auto Components,APOLLOTYRE,EQ,INE438A01022,,2026-09-26T17:05:51+05:30,,0.540269,-2.24774,-9.694165,-4.885297,0.150188,,-3.364827,-1.520469,"[{'date': '2026-09-11', 'rs': 2.707227, 'volume': 260936}, {'date': '2026-09-15', 'rs': 1.167652, 'volume': 329820}, {'date': '2026-09-16', 'rs': -0.50426, 'volume': 2697223}, {'date': '2026-09-17', 'rs': 0.009903, 'volume': 887926}, {'date': '2026-09-18', 'rs': -1.030884, 'volume': 2365364}, {'date': '2026-09-21', 'rs': -1.545745, 'volume': 446863}, {'date': '2026-09-22', 'rs': -2.868724, 'volume': 600980}, {'date': '2026-09-23', 'rs': -1.423925, 'volume': 751954}, {'date': '2026-09-24', 'rs': -3.46572, 'volume': 432811}, {'date': '2026-09-25', 'rs': -1.520469, 'volume': 316665}]",-4.227696,2.707227,-3.46572,-0.847495,-0.747749,3.0,10.0,"[{'date': '2026-09-11', 'rs': 2.707227, 'volume': 260936}, {'date': '2026-09-15', 'rs': 1.167652, 'volume': 329820}, {'date': '2026-09-16', 'rs': -0.50426, 'volume': 2697223}, {'date': '2026-09-17', 'rs': 0.009903, 'volume': 887926}, {'date': '2026-09-18', 'rs': -1.030884, 'volume': 2365364}, {'date': '2026-09-21', 'rs': -1.545745, 'volume': 446863}, {'date': '2026-09-22', 'rs': -2.868724, 'volume': 600980}, {'date': '2026-09-23', 'rs': -1.423925, 'volume': 751954}, {'date': '2026-09-24', 'rs': -3.46572, 'volume': 432811}, {'date': '2026-09-25', 'rs': -1.520469, 'volume': 316665}]",316665.0,974875.222222,0.324826,-67.517381,NSE_EQ|INE438A01022,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
niftylargemidcap250,Apollo Tyres Ltd.,Automobile and Auto Components,APOLLOTYRE,EQ,INE438A01022,,2026-09-26T17:05:51+05:30,,0.540269,-2.24774,-9.694165,-4.885297,0.150188,,-3.364827,-1.520469,"[{'date': '2026-09-11', 'rs': 2.707227, 'volume': 260936}, {'date': '2026-09-15', 'rs': 1.167652, 'volume': 329820}, {'date': '2026-09-16', 'rs': -0.50426, 'volume': 2697223}, {'date': '2026-09-17', 'rs': 0.009903, 'volume': 887926}, {'date': '2026-09-18', 'rs': -1.030884, 'volume': 2365364}, {'date': '2026-09-21', 'rs': -1.545745, 'volume': 446863}, {'date': '2026-09-22', 'rs': -2.868724, 'volume': 600980}, {'date': '2026-09-23', 'rs': -1.423925, 'volume': 751954}, {'date': '2026-09-24', 'rs': -3.46572, 'volume': 432811}, {'date': '2026-09-25', 'rs': -1.520469, 'volume': 316665}]",-4.227696,2.707227,-3.46572,-0.847495,-0.747749,3.0,10.0,"[{'date': '2026-09-11', 'rs': 2.707227, 'volume': 260936}, {'date': '2026-09-15', 'rs': 1.167652, 'volume': 329820}, {'date': '2026-09-16', 'rs': -0.50426, 'volume': 2697223}, {'date': '2026-09-17', 'rs': 0.009903, 'volume': 887926}, {'date': '2026-09-18', 'rs': -1.030884, 'volume': 2365364}, {'date': '2026-09-21', 'rs': -1.545745, 'volume': 446863}, {'date': '2026-09-22', 'rs': -2.868724, 'volume': 600980}, {'date': '2026-09-23', 'rs': -1.423925, 'volume': 751954}, {'date': '2026-09-24', 'rs': -3.46572, 'volume': 432811}, {'date': '2026-09-25', 'rs': -1.520469, 'volume': 316665}]",316665.0,974875.222222,0.324826,-67.517381,NSE_EQ|INE438A01022,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
niftyinfra,Tata Power Co. Ltd.,Power,TATAPOWER,EQ,INE245A01021,,2026-09-26T17:05:51+05:30,,1.114321,-1.947705,0.961538,-4.915912,-5.026489,,-3.364827,-1.551085,"[{'date': '2026-09-11', 'rs': -7.851636, 'volume': 2425732}, {'date': '2026-09-15', 'rs': -6.128681, 'volume': 3710579}, {'date': '2026-09-16', 'rs': -6.632399, 'volume': 2900501}, {'date': '2026-09-17', 'rs': -4.700824, 'volume': 2859852}, {'date': '2026-09-18', 'rs': -4.070871, 'volume': 5102671}, {'date': '2026-09-21', 'rs': -6.70091, 'volume': 2875538}, {'date': '2026-09-22', 'rs': -5.78025, 'volume': 2521297}, {'date': '2026-09-23', 'rs': -3.737706, 'volume': 1418458}, {'date': '2026-09-24', 'rs': -2.42866, 'volume': 2708315}, {'date': '2026-09-25', 'rs': -1.551085, 'volume': 1727813}]",6.300551,-1.551085,-7.851636,-4.958302,3.785797,7.0,10.0,"[{'date': '2026-09-11', 'rs': -7.851636, 'volume': 2425732}, {'date': '2026-09-15', 'rs': -6.128681, 'volume': 3710579}, {'date': '2026-09-16', 'rs': -6.632399, 'volume': 2900501}, {'date': '2026-09-17', 'rs': -4.700824, 'volume': 2859852}, {'date': '2026-09-18', 'rs': -4.070871, 'volume': 5102671}, {'date': '2026-09-21', 'rs': -6.70091, 'volume': 2875538}, {'date': '2026-09-22', 'rs': -5.78025, 'volume': 2521297}, {'date': '2026-09-23', 'rs': -3.737706, 'volume': 1418458}, {'date': '2026-09-24', 'rs': -2.42866, 'volume': 2708315}, {'date': '2026-09-25', 'rs': -1.551085, 'volume': 1727813}]",1727813.0,2946993.666667,0.586297,-41.370319,NSE_EQ|INE245A01021,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
niftylargemidcap250,Tata Power Co. Ltd.,Power,TATAPOWER,EQ,INE245A01021,,2026-09-26T17:05:51+05:30,,1.114321,-1.947705,0.961538,-4.915912,-5.026489,,-3.364827,-1.551085,"[{'date': '2026-09-11', 'rs': -7.851636, 'volume': 2425732}, {'date': '2026-09-15', 'rs': -6.128681, 'volume': 3710579}, {'date': '2026-09-16', 'rs': -6.632399, 'volume': 2900501}, {'date': '2026-09-17', 'rs': -4.700824, 'volume': 2859852}, {'date': '2026-09-18', 'rs': -4.070871, 'volume': 5102671}, {'date': '2026-09-21', 'rs': -6.70091, 'volume': 2875538}, {'date': '2026-09-22', 'rs': -5.78025, 'volume': 2521297}, {'date': '2026-09-23', 'rs': -3.737706, 'volume': 1418458}, {'date': '2026-09-24', 'rs': -2.42866, 'volume': 2708315}, {'date': '2026-09-25', 'rs': -1.551085, 'volume': 1727813}]",6.300551,-1.551085,-7.851636,-4.958302,3.785797,7.0,10.0,"[{'date': '2026-09-11', 'rs': -7.851636, 'volume': 2425732}, {'date': '2026-09-15', 'rs': -6.128681, 'volume': 3710579}, {'date': '2026-09-16', 'rs': -6.632399, 'volume': 2900501}, {'date': '2026-09-17', 'rs': -4.700824, 'volume': 2859852}, {'date': '2026-09-18', 'rs': -4.070871, 'volume': 5102671}, {'date': '2026-09-21', 'rs': -6.70091, 'volume': 2875538}, {'date': '2026-09-22', 'rs': -5.78025, 'volume': 2521297}, {'date': '2026-09-23', 'rs': -3.737706, 'volume': 1418458}, {'date': '2026-09-24', 'rs': -2.42866, 'volume': 2708315}, {'date': '2026-09-25', 'rs': -1.551085, 'volume': 1727813}]",1727813.0,2946993.666667,0.586297,-41.370319,NSE_EQ|INE245A01021,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
nifty500,Tata Power Co. Ltd.,Power,TATAPOWER,EQ,INE245A01021,,2026-09-26T17:05:51+05:30,,1.114321,-1.947705,0.961538,-4.915912,-5.026489,,-3.364827,-1.551085,"[{'date': '2026-09-11', 'rs': -7.851636, 'volume': 2425732}, {'date': '2026-09-15', 'rs': -6.128681, 'volume': 3710579}, {'date': '2026-09-16', 'rs': -6.632399, 'volume': 2900501}, {'date': '2026-09-17', 'rs': -4.700824, 'volume': 2859852}, {'date': '2026-09-18', 'rs': -4.070871, 'volume': 5102671}, {'date': '2026-09-21', 'rs': -6.70091, 'volume': 2875538}, {'date': '2026-09-22', 'rs': -5.78025, 'volume': 2521297}, {'date': '2026-09-23', 'rs': -3.737706, 'volume': 1418458}, {'date': '2026-09-24', 'rs': -2.42866, 'volume': 2708315}, {'date': '2026-09-25', 'rs': -1.551085, 'volume': 1727813}]",6.300551,-1.551085,-7.851636,-4.958302,3.785797,7.0,10.0,"[{'date': '2026-09-11', 'rs': -7.851636, 'volume': 2425732}, {'date': '2026-09-15', 'rs': -6.128681, 'volume': 3710579}, {'date': '2026-09-16', 'rs': -6.632399, 'volume': 2900501}, {'date': '2026-09-17', 'rs': -4.700824, 'volume': 2859852}, {'date': '2026-09-18', 'rs': -4.070871, 'volume': 5102671}, {'date': '2026-09-21', 'rs': -6.70091, 'volume': 2875538}, {'date': '2026-09-22', 'rs': -5.78025, 'volume': 2521297}, {'date': '2026-09-23', 'rs': -3.737706, 'volume': 1418458}, {'date': '2026-09-24', 'rs': -2.42866, 'volume': 2708315}, {'date': '2026-09-25', 'rs': -1.551085, 'volume': 1727813}]",1727813.0,2946993.666667,0.586297,-41.370319,NSE_EQ|INE245A01021,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
nifty200,Tata Power Co. Ltd.,Power,TATAPOWER,EQ,INE245A01021,,2026-09-26T17:05:51+05:30,,1.114321,-1.947705,0.961538,-4.915912,-5.026489,,-3.364827,-1.551085,"[{'date': '2026-09-11', 'rs': -7.851636, 'volume': 2425732}, {'date': '2026-09-15', 'rs': -6.128681, 'volume': 3710579}, {'date': '2026-09-16', 'rs': -6.632399, 'volume': 2900501}, {'date': '2026-09-17', 'rs': -4.700824, 'volume': 2859852}, {'date': '2026-09-18', 'rs': -4.070871, 'volume': 5102671}, {'date': '2026-09-21', 'rs': -6.70091, 'volume': 2875538}, {'date': '2026-09-22', 'rs': -5.78025, 'volume': 2521297}, {'date': '2026-09-23', 'rs': -3.737706, 'volume': 1418458}, {'date': '2026-09-24', 'rs': -2.42866, 'volume': 2708315}, {'date': '2026-09-25', 'rs': -1.551085, 'volume': 1727813}]",6.300551,-1.551085,-7.851636,-4.958302,3.785797,7.0,10.0,"[{'date': '2026-09-11', 'rs': -7.851636, 'volume': 2425732}, {'date': '2026-09-15', 'rs': -6.128681, 'volume': 3710579}, {'date': '2026-09-16', 'rs': -6.632399, 'volume': 2900501}, {'date': '2026-09-17', 'rs': -4.700824, 'volume': 2859852}, {'date': '2026-09-18', 'rs': -4.070871, 'volume': 5102671}, {'date': '2026-09-21', 'rs': -6.70091, 'volume': 2875538}, {'date': '2026-09-22', 'rs': -5.78025, 'volume': 2521297}, {'date': '2026-09-23', 'rs': -3.737706, 'volume': 1418458}, {'date': '2026-09-24', 'rs': -2.42866, 'volume': 2708315}, {'date': '2026-09-25', 'rs': -1.551085, 'volume': 1727813}]",1727813.0,2946993.666667,0.586297,-41.370319,NSE_EQ|INE245A01021,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
niftyenergy,Tata Power Co. Ltd.,Power,TATAPOWER,EQ,INE245A01021,,2026-09-26T17:05:51+05:30,,1.114321,-1.947705,0.961538,-4.915912,-5.026489,,-3.364827,-1.551085,"[{'date': '2026-09-11', 'rs': -7.851636, 'volume': 2425732}, {'date': '2026-09-15', 'rs': -6.128681, 'volume': 3710579}, {'date': '2026-09-16', 'rs': -6.632399, 'volume': 2900501}, {'date': '2026-09-17', 'rs': -4.700824, 'volume': 2859852}, {'date': '2026-09-18', 'rs': -4.070871, 'volume': 5102671}, {'date': '2026-09-21', 'rs': -6.70091, 'volume': 2875538}, {'date': '2026-09-22', 'rs': -5.78025, 'volume': 2521297}, {'date': '2026-09-23', 'rs': -3.737706, 'volume': 1418458}, {'date': '2026-09-24', 'rs': -2.42866, 'volume': 2708315}, {'date': '2026-09-25', 'rs': -1.551085, 'volume': 1727813}]",6.300551,-1.551085,-7.851636,-4.958302,3.785797,7.0,10.0,"[{'date': '2026-09-11', 'rs': -7.851636, 'volume': 2425732}, {'date': '2026-09-15', 'rs': -6.128681, 'volume': 3710579}, {'date': '2026-09-16', 'rs': -6.632399, 'volume': 2900501}, {'date': '2026-09-17', 'rs': -4.700824, 'volume': 2859852}, {'date': '2026-09-18', 'rs': -4.070871, 'volume': 5102671}, {'date': '2026-09-21', 'rs': -6.70091, 'volume': 2875538}, {'date': '2026-09-22', 'rs': -5.78025, 'volume': 2521297}, {'date': '2026-09-23', 'rs': -3.737706, 'volume': 1418458}, {'date': '2026-09-24', 'rs': -2.42866, 'volume': 2708315}, {'date': '2026-09-25', 'rs': -1.551085, 'volume': 1727813}]",1727813.0,2946993.666667,0.586297,-41.370319,NSE_EQ|INE245A01021,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
